,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points_x,transfers_in_x,transfers_in_event,transfers_out_x,transfers_out_event,value_form,value_season,web_name,region,minutes_x,goals_scored_x,assists_x,clean_sheets_x,goals_conceded_x,own_goals_x,penalties_saved_x,penalties_missed_x,yellow_cards_x,red_cards_x,saves_x,bonus_x,bps_x,influence_x,creativity_x,threat_x,ict_index_x,starts_x,expected_goals_x,expected_assists_x,expected_goal_involvements_x,expected_goals_conceded_x,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,team_name,team_id,plural_name_short,element,fixture,opponent_team,total_points_y,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes_y,goals_scored_y,assists_y,clean_sheets_y,goals_conceded_y,own_goals_y,penalties_saved_y,penalties_missed_y,yellow_cards_y,red_cards_y,saves_y,bonus_y,bps_y,influence_y,creativity_y,threat_y,ict_index_y,starts_y,expected_goals_y,expected_assists_y,expected_goal_involvements_y,expected_goals_conceded_y,value,transfers_balance,selected,transfers_in_y,transfers_out_y
2160,100.0,100.0,184029,0,0,-2,2,0,3,5.8,5.8,2,Martin,4.8,13,False,,2024-09-10T00:30:06.311550Z,83,184029.jpg,4.1,Ødegaard,6.1,False,,a,1,3,33,482918,22071,1422948,20181,0.6,4.0,Ødegaard,161.0,664,1,2,4,5,0,0,0,1,0,0,3,153,167.0,297.8,133.0,59.9,8,1.77,1.95,3.72,5.66,180,71,35,29,114,74,83,51,3.0,,1.0,,2.0,,0.24,0.0,0.26,0.5,0.77,0.68,11,8,38,19,47,20,65,20,1.08,0.54,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,13,96,15,0,False,2024-11-02T12:30:00Z,1,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,82,-8234,340740,554,8788
2161,100.0,100.0,184029,0,0,-2,2,0,3,5.8,5.8,2,Martin,4.8,13,False,,2024-09-10T00:30:06.311550Z,83,184029.jpg,4.1,Ødegaard,6.1,False,,a,1,3,33,482918,22071,1422948,20181,0.6,4.0,Ødegaard,161.0,664,1,2,4,5,0,0,0,1,0,0,3,153,167.0,297.8,133.0,59.9,8,1.77,1.95,3.72,5.66,180,71,35,29,114,74,83,51,3.0,,1.0,,2.0,,0.24,0.0,0.26,0.5,0.77,0.68,11,8,38,19,47,20,65,20,1.08,0.54,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,13,103,6,7,False,2024-11-10T16:30:00Z,1,1,11,False,90,0,1,0,1,0,0,0,0,0,0,2,26,28.4,50.7,6.0,8.5,1,0.11,0.23,0.34,1.28,82,7071,349669,11410,4339
2162,100.0,100.0,184029,0,0,-2,2,0,3,5.8,5.8,2,Martin,4.8,13,False,,2024-09-10T00:30:06.311550Z,83,184029.jpg,4.1,Ødegaard,6.1,False,,a,1,3,33,482918,22071,1422948,20181,0.6,4.0,Ødegaard,161.0,664,1,2,4,5,0,0,0,1,0,0,3,153,167.0,297.8,133.0,59.9,8,1.77,1.95,3.72,5.66,180,71,35,29,114,74,83,51,3.0,,1.0,,2.0,,0.24,0.0,0.26,0.5,0.77,0.68,11,8,38,19,47,20,65,20,1.08,0.54,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,13,111,16,6,True,2024-11-23T15:00:00Z,3,0,12,False,81,0,1,1,0,0,0,0,0,0,0,0,29,35.8,67.5,24.0,12.7,1,0.26,0.15,0.41,0.27,82,83025,444452,89947,6922
2163,100.0,100.0,184029,0,0,-2,2,0,3,5.8,5.8,2,Martin,4.8,13,False,,2024-09-10T00:30:06.311550Z,83,184029.jpg,4.1,Ødegaard,6.1,False,,a,1,3,33,482918,22071,1422948,20181,0.6,4.0,Ødegaard,161.0,664,1,2,4,5,0,0,0,1,0,0,3,153,167.0,297.8,133.0,59.9,8,1.77,1.95,3.72,5.66,180,71,35,29,114,74,83,51,3.0,,1.0,,2.0,,0.24,0.0,0.26,0.5,0.77,0.68,11,8,38,19,47,20,65,20,1.08,0.54,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,13,129,19,8,False,2024-11-30T17:30:00Z,2,5,13,False,73,1,0,0,2,0,0,0,0,0,0,1,38,45.8,23.8,24.0,9.4,1,0.82,0.33,1.15,0.80,82,69499,516517,82536,13037
2164,100.0,100.0,184029,0,0,-2,2,0,3,5.8,5.8,2,Martin,4.8,13,False,,2024-09-10T00:30:06.311550Z,83,184029.jpg,4.1,Ødegaard,6.1,False,,a,1,3,33,482918,22071,1422948,20181,0.6,4.0,Ødegaard,161.0,664,1,2,4,5,0,0,0,1,0,0,3,153,167.0,297.8,133.0,59.9,8,1.77,1.95,3.72,5.66,180,71,35,29,114,74,83,51,3.0,,1.0,,2.0,,0.24,0.0,0.26,0.5,0.77,0.68,11,8,38,19,47,20,65,20,1.08,0.54,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,13,131,14,3,True,2024-12-04T20:15:00Z,2,0,14,False,89,0,0,1,0,0,0,0,0,0,0,0,21,12.4,38.1,13.0,6.4,1,0.12,0.32,0.44,0.22,83,81486,601250,97310,15824
2165,100.0,100.0,184029,0,0,-2,2,0,3,5.8,5.8,2,Martin,4.8,13,False,,2024-09-10T00:30:06.311550Z,83,184029.jpg,4.1,Ødegaard,6.1,False,,a,1,3,33,482918,22071,1422948,20181,0.6,4.0,Ødegaard,161.0,664,1,2,4,5,0,0,0,1,0,0,3,153,167.0,297.8,133.0,59.9,8,1.77,1.95,3.72,5.66,180,71,35,29,114,74,83,51,3.0,,1.0,,2.0,,0.24,0.0,0.26,0.5,0.77,0.68,11,8,38,19,47,20,65,20,1.08,0.54,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,13,145,9,2,False,2024-12-08T14:00:00Z,1,1,15,False,78,0,0,0,1,0,0,0,0,0,0,0,10,10.2,42.7,6.0,5.9,1,0.00,0.18,0.18,0.16,83,56040,663761,79388,23348
2166,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,2,20,3,True,2024-08-17T14:00:00Z,2,0,1,False,84,0,0,1,0,0,0,0,0,0,0,0,9,6.6,13.4,8.0,2.8,1,0.09,0.05,0.14,0.32,65,0,552723,0,0
2167,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,11,2,2,False,2024-08-24T16:30:00Z,0,2,2,False,90,0,0,1,0,0,0,0,1,0,0,0,18,18.8,12.3,21.0,5.2,1,0.07,0.11,0.18,1.28,65,-44297,573607,25416,69713
2168,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,21,5,-2,True,2024-08-31T11:30:00Z,1,1,3,False,48,0,0,0,1,0,0,0,0,1,0,0,-10,0.0,1.7,6.0,0.1,1,0.03,0.03,0.06,0.08,64,-77123,515468,20951,98074
2169,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-213586,302817,1443,215029
2170,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,False,90,0,0,0,2,0,0,0,1,0,0,0,2,16.6,1.0,2.0,2.0,1,0.00,0.01,0.01,2.16,63,-11880,301888,8900,20780
2171,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,51,11,2,True,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,2,0,0,0,0,0,0,0,22,15.4,29.3,21.0,6.6,1,0.06,0.22,0.28,0.32,63,1854,308337,21621,19767
2172,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,61,17,2,True,2024-10-05T14:00:00Z,3,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,15,15.4,54.2,9.0,7.9,1,0.14,0.20,0.34,0.65,63,-8363,304048,13006,21369
2173,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,71,3,2,False,2024-10-19T16:30:00Z,2,0,8,False,90,0,0,0,2,0,0,0,0,0,0,0,20,21.6,35.8,4.0,6.1,1,0.00,0.15,0.15,1.82,63,-5638,303186,11664,17302
2174,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,81,12,5,True,2024-10-27T16:30:00Z,2,2,9,False,90,0,1,0,2,0,0,0,0,0,0,0,26,34.8,35.2,2.0,7.2,1,0.00,0.20,0.20,0.85,63,-5880,299735,7085,12965
2175,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,False,90,0,0,0,1,0,0,0,0,0,0,0,9,18.0,40.8,14.0,7.3,1,0.35,0.19,0.54,0.53,63,8893,313312,20304,11411
2176,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,False,70,0,0,0,1,0,0,0,0,0,0,0,11,9.0,5.7,2.0,1.7,1,0.00,0.07,0.07,1.22,63,-20244,293833,4932,25176
2177,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,111,16,0,True,2024-11-23T15:00:00Z,3,0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-19080,275691,1408,20488
2178,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,129,19,2,False,2024-11-30T17:30:00Z,2,5,13,False,90,0,0,0,2,0,0,0,0,0,0,0,14,16.8,39.9,2.0,5.9,1,0.00,0.12,0.12,1.54,62,-3886,273566,4103,7989
2179,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,131,14,7,True,2024-12-04T20:15:00Z,2,0,14,False,90,0,1,1,0,0,0,0,0,0,0,1,33,31.8,47.1,7.0,8.6,1,0.08,0.41,0.49,0.22,62,-4628,269849,3336,7964
2180,100.0,100.0,204480,0,0,-3,3,0,3,3.8,3.8,2,Declan,2.8,16,False,,2024-11-07T09:00:07.142642Z,62,204480.jpg,2.3,Rice,2.6,False,,a,1,3,30,159631,5102,556309,3648,0.5,4.8,Rice,241.0,1102,0,2,3,15,0,0,0,3,1,0,2,190,215.2,362.7,114.0,68.7,13,0.94,2.36,3.3,11.15,130,45,20,17,129,83,59,37,2.0,,2.0,,,,0.08,0.0,0.19,0.27,0.91,1.23,62,40,110,59,208,90,119,35,1.06,0.25,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,16,145,9,2,False,2024-12-08T14:00:00Z,1,1,15,False,90,0,0,0,1,0,0,0,1,0,0,1,21,10.4,46.3,16.0,7.3,1,0.12,0.60,0.72,0.16,62,5726,277287,10360,4634
2181,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,2,20,12,True,2024-08-17T14:00:00Z,2,0,1,False,79,1,1,1,0,0,0,0,1,0,0,2,42,64.2,61.7,78.0,20.4,1,0.35,0.37,0.72,0.32,100,0,2763895,0,0
2182,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,11,2,6,False,2024-08-24T16:30:00Z,0,2,2,False,87,0,1,1,0,0,0,0,0,0,0,0,21,27.8,27.4,27.0,8.2,1,0.05,0.10,0.15,1.25,100,141942,3227441,240288,98346
2183,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,21,5,6,True,2024-08-31T11:30:00Z,1,1,3,False,90,0,1,0,1,0,0,0,0,0,0,1,21,34.8,21.2,88.0,14.4,1,0.95,0.20,1.15,1.83,101,99888,3421437,349415,249527
2184,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,39,18,7,False,2024-09-15T13:00:00Z,0,1,4,False,85,0,1,1,0,0,0,0,0,0,0,1,25,27.0,35.0,13.0,7.5,1,0.05,0.35,0.40,0.65,101,-374238,3080836,222878,597116
2185,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,47,13,4,False,2024-09-22T15:30:00Z,2,2,5,False,45,0,1,0,1,0,0,0,0,0,0,0,19,18.6,28.8,0.0,4.7,1,0.00,0.41,0.41,0.60,100,-162362,2931215,93151,255513
2186,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,51,11,3,True,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,2,0,0,0,0,0,0,1,37,38.6,114.3,62.0,21.5,1,0.29,0.79,1.08,0.32,101,562324,3545117,685947,123623
2187,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,61,17,16,True,2024-10-05T14:00:00Z,3,1,7,False,90,1,2,0,1,0,0,0,0,0,0,3,67,84.2,90.0,73.0,24.7,1,0.31,0.93,1.24,0.65,101,-59558,3491722,188957,248515
2188,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,101,1260,3514644,275043,273783
2189,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,81,12,9,True,2024-10-27T16:30:00Z,2,2,9,False,84,1,0,0,2,0,0,0,0,0,0,2,30,34.0,1.4,24.0,5.9,1,0.23,0.01,0.24,0.85,100,-1132341,2353764,16438,1148779
2190,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,False,90,0,0,0,1,0,0,0,0,0,0,0,9,7.4,22.9,17.0,4.7,1,0.20,0.25,0.45,0.53,101,284123,2699785,393216,109093
2191,100.0,100.0,223340,0,0,5,-5,4,3,10.0,10.0,2,Bukayo,9.0,17,True,,2024-11-10T23:00:07.191683Z,105,223340.jpg,7.4,Saka,42.8,False,,a,1,3,103,4861193,98186,3572552,42726,0.9,9.8,Saka,241.0,1155,5,11,5,12,0,0,0,3,0,0,16,409,493.4,580.6,563.0,163.6,14,3.84,5.04,8.88,9.69,6,4,1,1,4,2,3,3,1.0,,,,1.0,,0.3,0.0,0.39,0.69,0.76,0.94,4,3,3,3,3,3,3,3,1.09,0.39,5,1350,1375,1360,1360,1340,1390,Arsenal,1,MID,17,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,False,80,0,0,0,1,0,0,0,0,0,0,0,3,1.4,3.4,9.0,1.4,1,0.03,0.01,0.04,1.24,101,37774,2732842,170244,132470
